,種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
5215,中古マンション等,勝どき,150000000.0,3807692.0,130.0,1153846.0,平成20年,8.0,2008.0,2016.0
5216,中古マンション等,勝どき,35000000.0,2887500.0,40.0,875000.0,平成21年,7.0,2009.0,2016.0
5217,中古マンション等,勝どき,34000000.0,2805000.0,40.0,850000.0,昭和50年,41.0,1975.0,2016.0
5218,中古マンション等,勝どき,29000000.0,2734285.0,35.0,828571.0,平成26年,2.0,2014.0,2016.0
5219,中古マンション等,勝どき,48000000.0,2111999.0,75.0,640000.0,平成12年,16.0,2000.0,2016.0
5220,中古マンション等,勝どき,51000000.0,2589230.0,65.0,784615.0,平成19年,9.0,2007.0,2016.0
5221,中古マンション等,勝どき,44000000.0,2419999.0,60.0,733333.0,平成15年,13.0,2003.0,2016.0
5222,中古マンション等,勝どき,51000000.0,2589230.0,65.0,784615.0,平成19年,9.0,2007.0,2016.0
5223,中古マンション等,勝どき,56000000.0,2843076.0,65.0,861538.0,平成13年,15.0,2001.0,2016.0
5224,中古マンション等,勝どき,47000000.0,2819999.0,55.0,854545.0,平成24年,4.0,2012.0,2016.0
5225,中古マンション等,勝どき,49000000.0,4042500.0,40.0,1225000.0,平成27年,1.0,2015.0,2016.0
5226,中古マンション等,勝どき,73000000.0,3211999.0,75.0,973333.0,平成20年,8.0,2008.0,2016.0
5227,中古マンション等,勝どき,63000000.0,2771999.0,75.0,840000.0,平成20年,8.0,2008.0,2016.0
5228,中古マンション等,勝どき,44000000.0,2639999.0,55.0,800000.0,平成14年,14.0,2002.0,2016.0
5229,中古マンション等,勝どき,7300000.0,1605999.0,15.0,486666.0,昭和49年,42.0,1974.0,2016.0
5230,中古マンション等,勝どき,71000000.0,3123999.0,75.0,946666.0,平成20年,8.0,2008.0,2016.0
5231,中古マンション等,勝どき,47000000.0,2819999.0,55.0,854545.0,平成26年,2.0,2014.0,2016.0
4011,中古マンション等,勝どき,89000000.0,3263333.0,90.0,988888.0,平成20年,6.0,2008.0,2014.0
5191,中古マンション等,勝どき,55000000.0,3299999.0,55.0,1000000.0,平成22年,6.0,2010.0,2016.0
4012,中古マンション等,勝どき,40000000.0,2199999.0,60.0,666666.0,平成15年,11.0,2003.0,2014.0
5212,中古マンション等,勝どき,52000000.0,2639999.0,65.0,800000.0,平成19年,9.0,2007.0,2016.0
5193,中古マンション等,勝どき,16000000.0,2640000.0,20.0,800000.0,昭和50年,41.0,1975.0,2016.0
5194,中古マンション等,勝どき,11000000.0,1209999.0,30.0,366666.0,昭和48年,43.0,1973.0,2016.0
5195,中古マンション等,勝どき,58000000.0,3189999.0,60.0,966666.0,平成26年,2.0,2014.0,2016.0
5196,中古マンション等,勝どき,69000000.0,3252857.0,70.0,985714.0,平成20年,8.0,2008.0,2016.0
5197,中古マンション等,勝どき,80000000.0,2639999.0,100.0,800000.0,平成20年,8.0,2008.0,2016.0
5198,中古マンション等,勝どき,58000000.0,2551999.0,75.0,773333.0,平成24年,4.0,2012.0,2016.0
5199,中古マンション等,勝どき,88000000.0,3416470.0,85.0,1035294.0,平成22年,6.0,2010.0,2016.0
5200,中古マンション等,勝どき,24000000.0,2639999.0,30.0,800000.0,昭和48年,43.0,1973.0,2016.0
874,中古マンション等,勝どき,7000000.0,1539999.0,15.0,466666.0,昭和50年,33.0,1975.0,2008.0
5202,中古マンション等,勝どき,82000000.0,3006666.0,90.0,911111.0,平成20年,8.0,2008.0,2016.0
5203,中古マンション等,勝どき,48000000.0,2639999.0,60.0,800000.0,平成19年,9.0,2007.0,2016.0
5204,中古マンション等,勝どき,80000000.0,3105882.0,85.0,941176.0,平成20年,8.0,2008.0,2016.0
5205,中古マンション等,勝どき,95000000.0,2985714.0,105.0,904761.0,平成20年,8.0,2008.0,2016.0
5206,中古マンション等,勝どき,44000000.0,2639999.0,55.0,800000.0,平成15年,13.0,2003.0,2016.0
5207,中古マンション等,勝どき,23000000.0,3795000.0,20.0,1150000.0,平成20年,8.0,2008.0,2016.0
5208,中古マンション等,勝どき,61000000.0,3659999.0,55.0,1109090.0,平成22年,6.0,2010.0,2016.0
5209,中古マンション等,勝どき,34000000.0,2805000.0,40.0,850000.0,昭和50年,41.0,1975.0,2016.0
5210,中古マンション等,勝どき,32000000.0,2640000.0,40.0,800000.0,平成24年,4.0,2012.0,2016.0
5211,中古マンション等,勝どき,50000000.0,3299999.0,50.0,1000000.0,平成20年,8.0,2008.0,2016.0
5213,中古マンション等,勝どき,140000000.0,4017391.0,115.0,1217391.0,平成20年,8.0,2008.0,2016.0
4043,中古マンション等,勝どき,16000000.0,2640000.0,20.0,800000.0,平成14年,12.0,2002.0,2014.0
1265,中古マンション等,勝どき,7800000.0,1287000.0,20.0,390000.0,昭和50年,34.0,1975.0,2009.0
1266,中古マンション等,勝どき,22000000.0,1815000.0,40.0,550000.0,昭和50年,34.0,1975.0,2009.0
7334,中古マンション等,勝どき,55000000.0,2268750.0,80.0,687500.0,平成12年,19.0,2000.0,2019.0
7333,中古マンション等,勝どき,53000000.0,2331999.0,75.0,706666.0,平成12年,19.0,2000.0,2019.0
1331,中古マンション等,勝どき,66000000.0,2562352.0,85.0,776470.0,平成20年,1.0,2008.0,2009.0
1330,中古マンション等,勝どき,18000000.0,1319999.0,45.0,400000.0,昭和48年,36.0,1973.0,2009.0
1329,中古マンション等,勝どき,69000000.0,1897499.0,120.0,575000.0,平成12年,9.0,2000.0,2009.0
1328,中古マンション等,勝どき,75000000.0,2605263.0,95.0,789473.0,平成20年,1.0,2008.0,2009.0
1327,中古マンション等,勝どき,38000000.0,2279999.0,55.0,690909.0,平成15年,6.0,2003.0,2009.0
1326,中古マンション等,勝どき,49000000.0,2487692.0,65.0,753846.0,平成20年,1.0,2008.0,2009.0
1325,中古マンション等,勝どき,60000000.0,2329411.0,85.0,705882.0,平成20年,1.0,2008.0,2009.0
1324,中古マンション等,勝どき,38000000.0,2089999.0,60.0,633333.0,平成12年,9.0,2000.0,2009.0
1323,中古マンション等,勝どき,58000000.0,2551999.0,75.0,773333.0,平成20年,1.0,2008.0,2009.0
1322,中古マンション等,勝どき,51000000.0,2589230.0,65.0,784615.0,平成20年,1.0,2008.0,2009.0
1321,中古マンション等,勝どき,40000000.0,1885714.0,70.0,571428.0,平成15年,6.0,2003.0,2009.0
1320,中古マンション等,勝どき,45000000.0,2284615.0,65.0,692307.0,平成20年,1.0,2008.0,2009.0
1319,中古マンション等,勝どき,78000000.0,2573999.0,100.0,780000.0,平成20年,1.0,2008.0,2009.0
1318,中古マンション等,勝どき,49000000.0,2694999.0,60.0,816666.0,平成20年,1.0,2008.0,2009.0
1317,中古マンション等,勝どき,5500000.0,1209999.0,15.0,366666.0,昭和49年,35.0,1974.0,2009.0
1316,中古マンション等,勝どき,55000000.0,2592857.0,70.0,785714.0,平成20年,1.0,2008.0,2009.0
1315,中古マンション等,勝どき,72000000.0,2639999.0,90.0,800000.0,平成20年,1.0,2008.0,2009.0
7335,中古マンション等,勝どき,44000000.0,3226666.0,45.0,977777.0,平成19年,12.0,2007.0,2019.0
1314,中古マンション等,勝どき,46000000.0,2168571.0,70.0,657142.0,平成10年,11.0,1998.0,2009.0
7336,中古マンション等,勝どき,17000000.0,2805000.0,20.0,850000.0,昭和56年,38.0,1981.0,2019.0
7338,中古マンション等,勝どき,50000000.0,2062500.0,80.0,625000.0,平成12年,19.0,2000.0,2019.0
7357,中古マンション等,勝どき,46000000.0,2759999.0,55.0,836363.0,平成14年,17.0,2002.0,2019.0
7356,中古マンション等,勝どき,75000000.0,3093750.0,80.0,937500.0,平成20年,11.0,2008.0,2019.0
7355,中古マンション等,勝どき,35000000.0,2309999.0,50.0,700000.0,昭和59年,35.0,1984.0,2019.0
7354,中古マンション等,勝どき,91000000.0,3753750.0,80.0,1137500.0,平成20年,11.0,2008.0,2019.0
7353,中古マンション等,勝どき,18000000.0,2970000.0,20.0,900000.0,昭和56年,38.0,1981.0,2019.0
7352,中古マンション等,勝どき,15000000.0,1649999.0,30.0,500000.0,昭和48年,46.0,1973.0,2019.0
7351,中古マンション等,勝どき,17000000.0,1602857.0,35.0,485714.0,昭和47年,47.0,1972.0,2019.0
7350,中古マンション等,勝どき,65000000.0,3064285.0,70.0,928571.0,平成20年,11.0,2008.0,2019.0
7349,中古マンション等,勝どき,54000000.0,2741538.0,65.0,830769.0,平成17年,14.0,2005.0,2019.0
7348,中古マンション等,勝どき,57000000.0,2893846.0,65.0,876923.0,平成20年,11.0,2008.0,2019.0
7347,中古マンション等,勝どき,54000000.0,3239999.0,55.0,981818.0,平成24年,7.0,2012.0,2019.0
7346,中古マンション等,勝どき,52000000.0,2145000.0,80.0,650000.0,平成12年,19.0,2000.0,2019.0
7345,中古マンション等,勝どき,37000000.0,3052500.0,40.0,925000.0,平成19年,12.0,2007.0,2019.0
7344,中古マンション等,勝どき,88000000.0,3226666.0,90.0,977777.0,平成20年,11.0,2008.0,2019.0
7343,中古マンション等,勝どき,61000000.0,4025999.0,50.0,1220000.0,平成22年,9.0,2010.0,2019.0
7342,中古マンション等,勝どき,56000000.0,2463999.0,75.0,746666.0,平成12年,19.0,2000.0,2019.0
7341,中古マンション等,勝どき,43000000.0,3547500.0,40.0,1075000.0,平成24年,7.0,2012.0,2019.0
7340,中古マンション等,勝どき,68000000.0,2805000.0,80.0,850000.0,平成10年,21.0,1998.0,2019.0
7339,中古マンション等,勝どき,58000000.0,2944615.0,65.0,892307.0,平成20年,11.0,2008.0,2019.0
7337,中古マンション等,勝どき,24000000.0,2639999.0,30.0,800000.0,昭和49年,45.0,1974.0,2019.0
1313,中古マンション等,勝どき,62000000.0,2407058.0,85.0,729411.0,平成20年,1.0,2008.0,2009.0
1312,中古マンション等,勝どき,41000000.0,3865714.0,35.0,1171428.0,平成21年,0.0,2009.0,2009.0
1311,中古マンション等,勝どき,39000000.0,3217500.0,40.0,975000.0,平成21年,0.0,2009.0,2009.0
1285,中古マンション等,勝どき,64000000.0,2640000.0,80.0,800000.0,平成20年,1.0,2008.0,2009.0
1284,中古マンション等,勝どき,67000000.0,2763750.0,80.0,837500.0,平成20年,1.0,2008.0,2009.0
1283,中古マンション等,勝どき,42000000.0,2309999.0,60.0,700000.0,平成20年,1.0,2008.0,2009.0
1282,中古マンション等,勝どき,32000000.0,2111999.0,50.0,640000.0,平成12年,9.0,2000.0,2009.0
1281,中古マンション等,勝どき,42000000.0,2309999.0,60.0,700000.0,平成12年,9.0,2000.0,2009.0
1280,中古マンション等,勝どき,110000000.0,2903999.0,125.0,880000.0,平成20年,1.0,2008.0,2009.0
1279,中古マンション等,勝どき,20000000.0,1650000.0,40.0,500000.0,昭和47年,37.0,1972.0,2009.0
1278,中古マンション等,勝どき,52000000.0,2639999.0,65.0,800000.0,平成20年,1.0,2008.0,2009.0
1277,中古マンション等,勝どき,60000000.0,2639999.0,75.0,800000.0,平成20年,1.0,2008.0,2009.0
1276,中古マンション等,勝どき,73000000.0,2834117.0,85.0,858823.0,平成20年,1.0,2008.0,2009.0
1275,中古マンション等,勝どき,51000000.0,2404285.0,70.0,728571.0,平成19年,2.0,2007.0,2009.0
1274,中古マンション等,勝どき,24000000.0,2639999.0,30.0,800000.0,平成11年,10.0,1999.0,2009.0
1273,中古マンション等,勝どき,64000000.0,3017142.0,70.0,914285.0,平成20年,1.0,2008.0,2009.0
1272,中古マンション等,勝どき,110000000.0,2903999.0,125.0,880000.0,平成20年,1.0,2008.0,2009.0
1271,中古マンション等,勝どき,40000000.0,2399999.0,55.0,727272.0,平成12年,9.0,2000.0,2009.0
1270,中古マンション等,勝どき,86000000.0,3153333.0,90.0,955555.0,平成20年,1.0,2008.0,2009.0
1269,中古マンション等,勝どき,13000000.0,2145000.0,20.0,650000.0,平成14年,7.0,2002.0,2009.0
1268,中古マンション等,勝どき,80000000.0,3300000.0,80.0,1000000.0,平成20年,1.0,2008.0,2009.0
1267,中古マンション等,勝どき,7500000.0,1237500.0,20.0,375000.0,昭和50年,34.0,1975.0,2009.0
1286,中古マンション等,勝どき,9400000.0,2067999.0,15.0,626666.0,昭和50年,34.0,1975.0,2009.0
1288,中古マンション等,勝どき,68000000.0,2639999.0,85.0,800000.0,平成20年,1.0,2008.0,2009.0
1289,中古マンション等,勝どき,38000000.0,2279999.0,55.0,690909.0,平成12年,9.0,2000.0,2009.0
1290,中古マンション等,勝どき,40000000.0,2399999.0,55.0,727272.0,平成12年,9.0,2000.0,2009.0
1310,中古マンション等,勝どき,5500000.0,1209999.0,15.0,366666.0,昭和50年,34.0,1975.0,2009.0
1309,中古マンション等,勝どき,51000000.0,2804999.0,60.0,850000.0,平成20年,1.0,2008.0,2009.0
1308,中古マンション等,勝どき,38000000.0,1929230.0,65.0,584615.0,平成13年,8.0,2001.0,2009.0
1307,中古マンション等,勝どき,40000000.0,3300000.0,40.0,1000000.0,平成21年,0.0,2009.0,2009.0
1306,中古マンション等,勝どき,40000000.0,3300000.0,40.0,1000000.0,平成21年,0.0,2009.0,2009.0
1305,中古マンション等,勝どき,19000000.0,1567500.0,40.0,475000.0,昭和55年,29.0,1980.0,2009.0
1304,中古マンション等,勝どき,60000000.0,2639999.0,75.0,800000.0,平成20年,1.0,2008.0,2009.0
1303,中古マンション等,勝どき,60000000.0,2475000.0,80.0,750000.0,平成20年,1.0,2008.0,2009.0
1302,中古マンション等,勝どき,4000000.0,330000.0,40.0,100000.0,平成21年,0.0,2009.0,2009.0
5232,中古マンション等,勝どき,65000000.0,2859999.0,75.0,866666.0,平成20年,8.0,2008.0,2016.0
1301,中古マンション等,勝どき,48000000.0,2262857.0,70.0,685714.0,平成14年,7.0,2002.0,2009.0
1299,中古マンション等,勝どき,76000000.0,2950588.0,85.0,894117.0,平成20年,1.0,2008.0,2009.0
1298,中古マンション等,勝どき,7000000.0,1539999.0,15.0,466666.0,昭和49年,35.0,1974.0,2009.0
1297,中古マンション等,勝どき,65000000.0,2523529.0,85.0,764705.0,平成20年,1.0,2008.0,2009.0
1296,中古マンション等,勝どき,58000000.0,2126666.0,90.0,644444.0,平成12年,9.0,2000.0,2009.0
1295,中古マンション等,勝どき,9800000.0,1617000.0,20.0,490000.0,昭和56年,28.0,1981.0,2009.0
1294,中古マンション等,勝どき,62000000.0,2727999.0,75.0,826666.0,平成20年,1.0,2008.0,2009.0
1293,中古マンション等,勝どき,54000000.0,2969999.0,60.0,900000.0,平成20年,1.0,2008.0,2009.0
1292,中古マンション等,勝どき,7000000.0,1155000.0,20.0,350000.0,昭和49年,35.0,1974.0,2009.0
1291,中古マンション等,勝どき,43000000.0,2183076.0,65.0,661538.0,平成13年,8.0,2001.0,2009.0
1300,中古マンション等,勝どき,68000000.0,2493333.0,90.0,755555.0,平成20年,1.0,2008.0,2009.0
5233,中古マンション等,勝どき,22000000.0,1319999.0,55.0,400000.0,昭和47年,44.0,1972.0,2016.0
5201,中古マンション等,勝どき,54000000.0,2741538.0,65.0,830769.0,平成13年,15.0,2001.0,2016.0
4009,中古マンション等,勝どき,82000000.0,3382500.0,80.0,1025000.0,平成20年,6.0,2008.0,2014.0
934,中古マンション等,勝どき,37000000.0,2034999.0,60.0,616666.0,平成20年,0.0,2008.0,2008.0
935,中古マンション等,勝どき,73000000.0,2094782.0,115.0,634782.0,平成20年,0.0,2008.0,2008.0
936,中古マンション等,勝どき,37000000.0,1878461.0,65.0,569230.0,平成20年,0.0,2008.0,2008.0
937,中古マンション等,勝どき,35000000.0,1776923.0,65.0,538461.0,平成20年,0.0,2008.0,2008.0
938,中古マンション等,勝どき,32000000.0,1759999.0,60.0,533333.0,平成20年,0.0,2008.0,2008.0
939,中古マンション等,勝どき,78000000.0,2059199.0,125.0,624000.0,平成20年,0.0,2008.0,2008.0
940,中古マンション等,勝どき,41000000.0,1803999.0,75.0,546666.0,平成20年,0.0,2008.0,2008.0
933,中古マンション等,勝どき,40000000.0,1759999.0,75.0,533333.0,平成20年,0.0,2008.0,2008.0
941,中古マンション等,勝どき,41000000.0,1932857.0,70.0,585714.0,平成20年,0.0,2008.0,2008.0
943,中古マンション等,勝どき,47000000.0,2067999.0,75.0,626666.0,平成20年,0.0,2008.0,2008.0
944,中古マンション等,勝どき,46000000.0,2023999.0,75.0,613333.0,平成20年,0.0,2008.0,2008.0
945,中古マンション等,勝どき,65000000.0,2681250.0,80.0,812500.0,平成20年,0.0,2008.0,2008.0
946,中古マンション等,勝どき,82000000.0,2254999.0,120.0,683333.0,平成20年,0.0,2008.0,2008.0
947,中古マンション等,勝どき,36000000.0,1697142.0,70.0,514285.0,平成20年,0.0,2008.0,2008.0
948,中古マンション等,勝どき,70000000.0,2566666.0,90.0,777777.0,平成20年,0.0,2008.0,2008.0
949,中古マンション等,勝どき,49000000.0,1616999.0,100.0,490000.0,平成20年,0.0,2008.0,2008.0
942,中古マンション等,勝どき,37000000.0,1744285.0,70.0,528571.0,平成20年,0.0,2008.0,2008.0
950,中古マンション等,勝どき,29000000.0,1913999.0,50.0,580000.0,平成20年,0.0,2008.0,2008.0
884,中古マンション等,勝どき,72000000.0,2639999.0,90.0,800000.0,平成20年,0.0,2008.0,2008.0
886,中古マンション等,勝どき,68000000.0,1951304.0,115.0,591304.0,平成20年,0.0,2008.0,2008.0
3995,中古マンション等,勝どき,68000000.0,3452307.0,65.0,1046153.0,平成22年,4.0,2010.0,2014.0
899,中古マンション等,勝どき,46000000.0,2023999.0,75.0,613333.0,平成20年,0.0,2008.0,2008.0
898,中古マンション等,勝どき,83000000.0,2738999.0,100.0,830000.0,平成20年,0.0,2008.0,2008.0
897,中古マンション等,勝どき,83000000.0,2738999.0,100.0,830000.0,平成20年,0.0,2008.0,2008.0
896,中古マンション等,勝どき,71000000.0,2342999.0,100.0,710000.0,平成20年,0.0,2008.0,2008.0
895,中古マンション等,勝どき,63000000.0,2188421.0,95.0,663157.0,平成20年,0.0,2008.0,2008.0
894,中古マンション等,勝どき,39000000.0,1715999.0,75.0,520000.0,平成20年,0.0,2008.0,2008.0
885,中古マンション等,勝どき,59000000.0,2290588.0,85.0,694117.0,平成20年,0.0,2008.0,2008.0
893,中古マンション等,勝どき,64000000.0,2640000.0,80.0,800000.0,平成20年,0.0,2008.0,2008.0
891,中古マンション等,勝どき,60000000.0,2475000.0,80.0,750000.0,平成20年,0.0,2008.0,2008.0
890,中古マンション等,勝どき,49000000.0,2021250.0,80.0,612500.0,平成20年,0.0,2008.0,2008.0
889,中古マンション等,勝どき,33000000.0,1675384.0,65.0,507692.0,平成20年,0.0,2008.0,2008.0
888,中古マンション等,勝どき,69000000.0,2529999.0,90.0,766666.0,平成20年,0.0,2008.0,2008.0
882,中古マンション等,勝どき,100000000.0,3142857.0,105.0,952380.0,平成20年,0.0,2008.0,2008.0
883,中古マンション等,勝どき,42000000.0,1847999.0,75.0,560000.0,平成20年,0.0,2008.0,2008.0
887,中古マンション等,勝どき,45000000.0,1979999.0,75.0,600000.0,平成20年,0.0,2008.0,2008.0
892,中古マンション等,勝どき,63000000.0,2598750.0,80.0,787500.0,平成20年,0.0,2008.0,2008.0
951,中古マンション等,勝どき,60000000.0,2475000.0,80.0,750000.0,平成20年,0.0,2008.0,2008.0
952,中古マンション等,勝どき,44000000.0,1935999.0,75.0,586666.0,平成20年,0.0,2008.0,2008.0
